"baby_id","ID_testdate","gender","study_name","age_days","age_months_binned","age_continuous","vocab_type","vocab_score","vocab_cross_lang","vocab_type_dom","lang_group","lang_exp_eng","lang_exp_fre","lang_exp_other","lang_dom","cdi_filled_by","n_administrations","both_cdi_filled","required_cdi_filled","eng_cdi_filled","fre_cdi_filled","dom_cdi_filled","cdi_available","number_of_te","eng_unique_words","fre_unique_words","date_of_test","visit_num","multiple_visits","total_keeper_visits","years_education","firstborn","balance","balance_group","participant_id","exclude.age","exclude.language"
"6663","6663_2015-12-16","F","CrossPrime30",914,30,30.05,"total_words_fre",406,"single","TotalNW_Dom","bilingual",42,58,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",77,27,329,2015-12-16,1,FALSE,1,18,"y",42,"50_50",385,0,0
"7284","7284_2015-12-17","M","CrossPrime30",916,30,30.12,"word_vocab",208,"combined","word_vocab","bilingual",30,66,4,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",49,34,76,2015-12-17,1,FALSE,1,NA,"n",32,"60_40",226,0,0
"7284","7284_2015-12-17","M","CrossPrime30",916,30,30.12,"concept_vocab",159,"combined","concept_vocab","bilingual",30,66,4,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",49,34,76,2015-12-17,1,FALSE,1,NA,"n",32,"60_40",226,0,0
"7284","7284_2015-12-17","M","CrossPrime30",916,30,30.12,"total_words_eng",83,"single","TotalNW_NonDom","bilingual",30,66,4,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",49,34,76,2015-12-17,1,FALSE,1,NA,"n",32,"60_40",226,0,0
"7284","7284_2015-12-17","M","CrossPrime30",916,30,30.12,"total_words_fre",125,"single","TotalNW_Dom","bilingual",30,66,4,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",49,34,76,2015-12-17,1,FALSE,1,NA,"n",32,"60_40",226,0,0
"7759","7759_2015-12-19","F","Dis32",979,32,32.19,"word_vocab",511,"combined","word_vocab","bilingual",45,55,0,"French","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",102,7,300,2015-12-19,1,FALSE,1,13,"y",45,"50_50",324,0,0
"7759","7759_2015-12-19","F","Dis32",979,32,32.19,"concept_vocab",409,"combined","concept_vocab","bilingual",45,55,0,"French","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",102,7,300,2015-12-19,1,FALSE,1,13,"y",45,"50_50",324,0,0
"7759","7759_2015-12-19","F","Dis32",979,32,32.19,"total_words_eng",109,"single","TotalNW_NonDom","bilingual",45,55,0,"French","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",102,7,300,2015-12-19,1,FALSE,1,13,"y",45,"50_50",324,0,0
"7759","7759_2015-12-19","F","Dis32",979,32,32.19,"total_words_fre",402,"single","TotalNW_Dom","bilingual",45,55,0,"French","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",102,7,300,2015-12-19,1,FALSE,1,13,"y",45,"50_50",324,0,0
"6589","6589_2015-12-20","M","CrossPrime30",921,30,30.28,"word_vocab",159,"combined","word_vocab","bilingual",43,57,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",32,35,60,2015-12-20,1,FALSE,1,16,"n",43,"50_50",418,0,0
"6589","6589_2015-12-20","M","CrossPrime30",921,30,30.28,"concept_vocab",127,"combined","concept_vocab","bilingual",43,57,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",32,35,60,2015-12-20,1,FALSE,1,16,"n",43,"50_50",418,0,0
"6589","6589_2015-12-20","M","CrossPrime30",921,30,30.28,"total_words_eng",67,"single","TotalNW_NonDom","bilingual",43,57,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",32,35,60,2015-12-20,1,FALSE,1,16,"n",43,"50_50",418,0,0
"6589","6589_2015-12-20","M","CrossPrime30",921,30,30.28,"total_words_fre",92,"single","TotalNW_Dom","bilingual",43,57,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",32,35,60,2015-12-20,1,FALSE,1,16,"n",43,"50_50",418,0,0
"7194","7194_2016-01-16","M","Dis32",1003,32,32.98,"word_vocab",608,"combined","word_vocab","bilingual",47.7,52.3,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",121,344,22,2016-01-16,1,FALSE,1,16,"n",47.7,"50_50",287,0,0
"7194","7194_2016-01-16","M","Dis32",1003,32,32.98,"concept_vocab",487,"combined","concept_vocab","bilingual",47.7,52.3,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",121,344,22,2016-01-16,1,FALSE,1,16,"n",47.7,"50_50",287,0,0
"7194","7194_2016-01-16","M","Dis32",1003,32,32.98,"total_words_eng",465,"single","TotalNW_NonDom","bilingual",47.7,52.3,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",121,344,22,2016-01-16,1,FALSE,1,16,"n",47.7,"50_50",287,0,0
"7194","7194_2016-01-16","M","Dis32",1003,32,32.98,"total_words_fre",143,"single","TotalNW_Dom","bilingual",47.7,52.3,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",121,344,22,2016-01-16,1,FALSE,1,16,"n",47.7,"50_50",287,0,0
"7738","7738_2016-01-17","F","ReMix20",608,19,19.99,"word_vocab",690,"combined","word_vocab","bilingual",57,43,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",213,241,23,2016-01-17,1,TRUE,2,16,"n",43,"50_50",368,0,0
"7738","7738_2016-01-17","F","ReMix20",608,19,19.99,"concept_vocab",477,"combined","concept_vocab","bilingual",57,43,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",213,241,23,2016-01-17,1,TRUE,2,16,"n",43,"50_50",368,0,0
"7738","7738_2016-01-17","F","ReMix20",608,19,19.99,"total_words_eng",454,"single","TotalNW_Dom","bilingual",57,43,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",213,241,23,2016-01-17,1,TRUE,2,16,"n",43,"50_50",368,0,0
"7738","7738_2016-01-17","F","ReMix20",608,19,19.99,"total_words_fre",236,"single","TotalNW_NonDom","bilingual",57,43,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",213,241,23,2016-01-17,1,TRUE,2,16,"n",43,"50_50",368,0,0
"7140","7140_2016-01-24","F","Dis32",1019,33,33.5,"word_vocab",732,"combined","word_vocab","bilingual",71.15,28.85,0,"English","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",213,281,25,2016-01-24,1,FALSE,1,16,"n",28.85,"70_30",317,0,0
"7140","7140_2016-01-24","F","Dis32",1019,33,33.5,"concept_vocab",519,"combined","concept_vocab","bilingual",71.15,28.85,0,"English","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",213,281,25,2016-01-24,1,FALSE,1,16,"n",28.85,"70_30",317,0,0
"7140","7140_2016-01-24","F","Dis32",1019,33,33.5,"total_words_eng",494,"single","TotalNW_Dom","bilingual",71.15,28.85,0,"English","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",213,281,25,2016-01-24,1,FALSE,1,16,"n",28.85,"70_30",317,0,0
"7140","7140_2016-01-24","F","Dis32",1019,33,33.5,"total_words_fre",238,"single","TotalNW_NonDom","bilingual",71.15,28.85,0,"English","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",213,281,25,2016-01-24,1,FALSE,1,16,"n",28.85,"70_30",317,0,0
"41945","41945_2016-02-03","F","CrossPrime30",923,30,30.35,"word_vocab",571,"combined","word_vocab","bilingual",65.86,26.6,7.53,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",95,371,10,2016-02-03,1,FALSE,1,16,"y",30.37,"60_40",132,0,0
"41945","41945_2016-02-03","F","CrossPrime30",923,30,30.35,"concept_vocab",476,"combined","concept_vocab","bilingual",65.86,26.6,7.53,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",95,371,10,2016-02-03,1,FALSE,1,16,"y",30.37,"60_40",132,0,0
"41945","41945_2016-02-03","F","CrossPrime30",923,30,30.35,"total_words_eng",466,"single","TotalNW_Dom","bilingual",65.86,26.6,7.53,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",95,371,10,2016-02-03,1,FALSE,1,16,"y",30.37,"60_40",132,0,0
"41945","41945_2016-02-03","F","CrossPrime30",923,30,30.35,"total_words_fre",105,"single","TotalNW_NonDom","bilingual",65.86,26.6,7.53,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",95,371,10,2016-02-03,1,FALSE,1,16,"y",30.37,"60_40",132,0,0
"7057","7057_2016-02-08","F","CrossPrime30",914,30,30.05,"word_vocab",302,"combined","word_vocab","bilingual",75,25,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",13,275,1,2016-02-08,2,TRUE,2,18,"n",25,"70_30",454,0,0
"7057","7057_2016-02-08","F","CrossPrime30",914,30,30.05,"concept_vocab",289,"combined","concept_vocab","bilingual",75,25,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",13,275,1,2016-02-08,2,TRUE,2,18,"n",25,"70_30",454,0,0
"7057","7057_2016-02-08","F","CrossPrime30",914,30,30.05,"total_words_eng",288,"single","TotalNW_Dom","bilingual",75,25,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",13,275,1,2016-02-08,2,TRUE,2,18,"n",25,"70_30",454,0,0
"7057","7057_2016-02-08","F","CrossPrime30",914,30,30.05,"total_words_fre",14,"single","TotalNW_NonDom","bilingual",75,25,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",13,275,1,2016-02-08,2,TRUE,2,18,"n",25,"70_30",454,0,0
"9139","9139_2016-02-19","M","CrossPrime30",946,31,31.1,"word_vocab",317,"combined","word_vocab","bilingual",37,59,4,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",75,36,131,2016-02-19,2,TRUE,2,18,"y",39,"60_40",240,0,0
"9139","9139_2016-02-19","M","CrossPrime30",946,31,31.1,"concept_vocab",242,"combined","concept_vocab","bilingual",37,59,4,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",75,36,131,2016-02-19,2,TRUE,2,18,"y",39,"60_40",240,0,0
"9139","9139_2016-02-19","M","CrossPrime30",946,31,31.1,"total_words_eng",111,"single","TotalNW_NonDom","bilingual",37,59,4,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",75,36,131,2016-02-19,2,TRUE,2,18,"y",39,"60_40",240,0,0
"9139","9139_2016-02-19","M","CrossPrime30",946,31,31.1,"total_words_fre",206,"single","TotalNW_Dom","bilingual",37,59,4,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",75,36,131,2016-02-19,2,TRUE,2,18,"y",39,"60_40",240,0,0
"7028","7028_2016-02-27","F","CrossPrime30",910,29,29.92,"word_vocab",232,"combined","word_vocab","bilingual",47.68,47,5.32,"English","Father",NA,"Y","Y","Y","Y","Y","bothFilled",42,132,16,2016-02-27,1,FALSE,1,18,"y",49.66,"50_50",36,0,0
"7028","7028_2016-02-27","F","CrossPrime30",910,29,29.92,"concept_vocab",190,"combined","concept_vocab","bilingual",47.68,47,5.32,"English","Father",NA,"Y","Y","Y","Y","Y","bothFilled",42,132,16,2016-02-27,1,FALSE,1,18,"y",49.66,"50_50",36,0,0
"7028","7028_2016-02-27","F","CrossPrime30",910,29,29.92,"total_words_eng",174,"single","TotalNW_Dom","bilingual",47.68,47,5.32,"English","Father",1,"Y","Y","Y","Y","Y","bothFilled",42,132,16,2016-02-27,1,FALSE,1,18,"y",49.66,"50_50",36,0,0
"7028","7028_2016-02-27","F","CrossPrime30",910,29,29.92,"total_words_fre",58,"single","TotalNW_NonDom","bilingual",47.68,47,5.32,"English","Father",1,"Y","Y","Y","Y","Y","bothFilled",42,132,16,2016-02-27,1,FALSE,1,18,"y",49.66,"50_50",36,0,0
"6975","6975_2016-03-02","M","CrossPrime30",935,30,30.74,"word_vocab",459,"combined","word_vocab","bilingual",62.28,37.72,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",148,63,100,2016-03-02,1,FALSE,1,13,"n",37.72,"60_40",552,0,0
"6975","6975_2016-03-02","M","CrossPrime30",935,30,30.74,"concept_vocab",311,"combined","concept_vocab","bilingual",62.28,37.72,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",148,63,100,2016-03-02,1,FALSE,1,13,"n",37.72,"60_40",552,0,0
"6975","6975_2016-03-02","M","CrossPrime30",935,30,30.74,"total_words_eng",211,"single","TotalNW_Dom","bilingual",62.28,37.72,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",148,63,100,2016-03-02,1,FALSE,1,13,"n",37.72,"60_40",552,0,0
"6975","6975_2016-03-02","M","CrossPrime30",935,30,30.74,"total_words_fre",248,"single","TotalNW_NonDom","bilingual",62.28,37.72,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",148,63,100,2016-03-02,1,FALSE,1,13,"n",37.72,"60_40",552,0,0
"42171","42171_2016-03-04","F","Dis32",1000,32,32.88,"word_vocab",630,"combined","word_vocab","bilingual",62.75,37.25,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",174,232,50,2016-03-04,1,FALSE,1,21,"y",37.25,"60_40",167,0,0
"42171","42171_2016-03-04","F","Dis32",1000,32,32.88,"concept_vocab",456,"combined","concept_vocab","bilingual",62.75,37.25,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",174,232,50,2016-03-04,1,FALSE,1,21,"y",37.25,"60_40",167,0,0
"42171","42171_2016-03-04","F","Dis32",1000,32,32.88,"total_words_eng",406,"single","TotalNW_Dom","bilingual",62.75,37.25,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",174,232,50,2016-03-04,1,FALSE,1,21,"y",37.25,"60_40",167,0,0
"42171","42171_2016-03-04","F","Dis32",1000,32,32.88,"total_words_fre",224,"single","TotalNW_NonDom","bilingual",62.75,37.25,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",174,232,50,2016-03-04,1,FALSE,1,21,"y",37.25,"60_40",167,0,0
"7778","7778_2016-03-17","F","CrossPrime30",913,30,30.02,"word_vocab",614,"combined","word_vocab","bilingual",66.89,33.11,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",102,407,3,2016-03-17,1,FALSE,1,16,"n",33.11,"60_40",81,0,0
"7778","7778_2016-03-17","F","CrossPrime30",913,30,30.02,"concept_vocab",512,"combined","concept_vocab","bilingual",66.89,33.11,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",102,407,3,2016-03-17,1,FALSE,1,16,"n",33.11,"60_40",81,0,0
"7778","7778_2016-03-17","F","CrossPrime30",913,30,30.02,"total_words_eng",509,"single","TotalNW_Dom","bilingual",66.89,33.11,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",102,407,3,2016-03-17,1,FALSE,1,16,"n",33.11,"60_40",81,0,0
"7778","7778_2016-03-17","F","CrossPrime30",913,30,30.02,"total_words_fre",105,"single","TotalNW_NonDom","bilingual",66.89,33.11,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",102,407,3,2016-03-17,1,FALSE,1,16,"n",33.11,"60_40",81,0,0
"6896","6896_2016-04-14","M","Dis32",983,32,32.32,"word_vocab",308,"combined","word_vocab","bilingual",30.5,69.5,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",44,8,212,2016-04-14,2,TRUE,2,16,"y",30.5,"60_40",269,0,0
"6896","6896_2016-04-14","M","Dis32",983,32,32.32,"concept_vocab",264,"combined","concept_vocab","bilingual",30.5,69.5,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",44,8,212,2016-04-14,2,TRUE,2,16,"y",30.5,"60_40",269,0,0
"6896","6896_2016-04-14","M","Dis32",983,32,32.32,"total_words_eng",52,"single","TotalNW_NonDom","bilingual",30.5,69.5,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",44,8,212,2016-04-14,2,TRUE,2,16,"y",30.5,"60_40",269,0,0
"6896","6896_2016-04-14","M","Dis32",983,32,32.32,"total_words_fre",256,"single","TotalNW_Dom","bilingual",30.5,69.5,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",44,8,212,2016-04-14,2,TRUE,2,16,"y",30.5,"60_40",269,0,0
"6965","6965_2016-05-04","M","Dis32",983,32,32.32,"word_vocab",407,"combined","word_vocab","bilingual",27,73,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",66,49,226,2016-05-04,1,FALSE,1,18,"y",27,"70_30",542,0,0
"6965","6965_2016-05-04","M","Dis32",983,32,32.32,"concept_vocab",341,"combined","concept_vocab","bilingual",27,73,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",66,49,226,2016-05-04,1,FALSE,1,18,"y",27,"70_30",542,0,0
"6965","6965_2016-05-04","M","Dis32",983,32,32.32,"total_words_eng",115,"single","TotalNW_NonDom","bilingual",27,73,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",66,49,226,2016-05-04,1,FALSE,1,18,"y",27,"70_30",542,0,0
"6965","6965_2016-05-04","M","Dis32",983,32,32.32,"total_words_fre",292,"single","TotalNW_Dom","bilingual",27,73,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",66,49,226,2016-05-04,1,FALSE,1,18,"y",27,"70_30",542,0,0
"8330","8330_2016-05-08","M","ReMix20",608,19,19.99,"word_vocab",52,"combined","word_vocab","bilingual",29,68,3,"French","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",9,7,27,2016-05-08,1,FALSE,1,18,"y",30.5,"60_40",259,0,0
"8330","8330_2016-05-08","M","ReMix20",608,19,19.99,"concept_vocab",43,"combined","concept_vocab","bilingual",29,68,3,"French","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",9,7,27,2016-05-08,1,FALSE,1,18,"y",30.5,"60_40",259,0,0
"8330","8330_2016-05-08","M","ReMix20",608,19,19.99,"total_words_eng",16,"single","TotalNW_NonDom","bilingual",29,68,3,"French","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",9,7,27,2016-05-08,1,FALSE,1,18,"y",30.5,"60_40",259,0,0
"8330","8330_2016-05-08","M","ReMix20",608,19,19.99,"total_words_fre",36,"single","TotalNW_Dom","bilingual",29,68,3,"French","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",9,7,27,2016-05-08,1,FALSE,1,18,"y",30.5,"60_40",259,0,0
"6853","6853_2016-05-13","M","Dis32",993,32,32.65,"word_vocab",584,"combined","word_vocab","bilingual",35.5,64.5,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",136,31,281,2016-05-13,1,FALSE,1,18,"y",35.5,"60_40",76,0,0
"6853","6853_2016-05-13","M","Dis32",993,32,32.65,"concept_vocab",448,"combined","concept_vocab","bilingual",35.5,64.5,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",136,31,281,2016-05-13,1,FALSE,1,18,"y",35.5,"60_40",76,0,0
"6853","6853_2016-05-13","M","Dis32",993,32,32.65,"total_words_eng",167,"single","TotalNW_NonDom","bilingual",35.5,64.5,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",136,31,281,2016-05-13,1,FALSE,1,18,"y",35.5,"60_40",76,0,0
"6853","6853_2016-05-13","M","Dis32",993,32,32.65,"total_words_fre",417,"single","TotalNW_Dom","bilingual",35.5,64.5,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",136,31,281,2016-05-13,1,FALSE,1,18,"y",35.5,"60_40",76,0,0
"8442","8442_2016-05-22","F","ReMix20",621,20,20.42,"word_vocab",141,"combined","word_vocab","bilingual",42.56,57.44,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",36,16,53,2016-05-22,1,TRUE,2,18,"y",42.56,"50_50",527,0,0
"8442","8442_2016-05-22","F","ReMix20",621,20,20.42,"concept_vocab",105,"combined","concept_vocab","bilingual",42.56,57.44,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",36,16,53,2016-05-22,1,TRUE,2,18,"y",42.56,"50_50",527,0,0
"8442","8442_2016-05-22","F","ReMix20",621,20,20.42,"total_words_eng",52,"single","TotalNW_NonDom","bilingual",42.56,57.44,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",36,16,53,2016-05-22,1,TRUE,2,18,"y",42.56,"50_50",527,0,0
"8442","8442_2016-05-22","F","ReMix20",621,20,20.42,"total_words_fre",89,"single","TotalNW_Dom","bilingual",42.56,57.44,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",36,16,53,2016-05-22,1,TRUE,2,18,"y",42.56,"50_50",527,0,0
"9105","9105_2016-07-21","M","CrossPrime30",924,30,30.38,"word_vocab",234,"combined","word_vocab","bilingual",30,70,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",25,5,179,2016-07-21,2,TRUE,2,18,"y",30,"70_30",578,0,0
"9105","9105_2016-07-21","M","CrossPrime30",924,30,30.38,"concept_vocab",209,"combined","concept_vocab","bilingual",30,70,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",25,5,179,2016-07-21,2,TRUE,2,18,"y",30,"70_30",578,0,0
"9105","9105_2016-07-21","M","CrossPrime30",924,30,30.38,"total_words_eng",30,"single","TotalNW_NonDom","bilingual",30,70,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",25,5,179,2016-07-21,2,TRUE,2,18,"y",30,"70_30",578,0,0
"9105","9105_2016-07-21","M","CrossPrime30",924,30,30.38,"total_words_fre",204,"single","TotalNW_Dom","bilingual",30,70,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",25,5,179,2016-07-21,2,TRUE,2,18,"y",30,"70_30",578,0,0
"8156","8156_2016-07-22","M","CrossPrime30",944,31,31.04,"word_vocab",447,"combined","word_vocab","bilingual",60,35,5,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",26,391,4,2016-07-22,1,TRUE,2,15,"n",37.5,"60_40",197,0,0
"8156","8156_2016-07-22","M","CrossPrime30",944,31,31.04,"concept_vocab",421,"combined","concept_vocab","bilingual",60,35,5,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",26,391,4,2016-07-22,1,TRUE,2,15,"n",37.5,"60_40",197,0,0
"8156","8156_2016-07-22","M","CrossPrime30",944,31,31.04,"total_words_eng",417,"single","TotalNW_Dom","bilingual",60,35,5,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",26,391,4,2016-07-22,1,TRUE,2,15,"n",37.5,"60_40",197,0,0
"8156","8156_2016-07-22","M","CrossPrime30",944,31,31.04,"total_words_fre",30,"single","TotalNW_NonDom","bilingual",60,35,5,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",26,391,4,2016-07-22,1,TRUE,2,15,"n",37.5,"60_40",197,0,0
"9127","9127_2016-07-28","M","CrossPrime30",927,30,30.48,"word_vocab",310,"combined","word_vocab","bilingual",63,29,8,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",25,249,11,2016-07-28,1,FALSE,1,13,"y",33,"60_40",396,0,0
"9127","9127_2016-07-28","M","CrossPrime30",927,30,30.48,"concept_vocab",285,"combined","concept_vocab","bilingual",63,29,8,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",25,249,11,2016-07-28,1,FALSE,1,13,"y",33,"60_40",396,0,0
"9127","9127_2016-07-28","M","CrossPrime30",927,30,30.48,"total_words_eng",274,"single","TotalNW_Dom","bilingual",63,29,8,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",25,249,11,2016-07-28,1,FALSE,1,13,"y",33,"60_40",396,0,0
"9127","9127_2016-07-28","M","CrossPrime30",927,30,30.48,"total_words_fre",36,"single","TotalNW_NonDom","bilingual",63,29,8,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",25,249,11,2016-07-28,1,FALSE,1,13,"y",33,"60_40",396,0,0
"42052","42052_2016-08-04","F","Dis32",1004,33,33.01,"word_vocab",1045,"combined","word_vocab","bilingual",66,34,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",409,173,54,2016-08-04,1,FALSE,1,16,"y",34,"60_40",241,0,0
"42052","42052_2016-08-04","F","Dis32",1004,33,33.01,"concept_vocab",636,"combined","concept_vocab","bilingual",66,34,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",409,173,54,2016-08-04,1,FALSE,1,16,"y",34,"60_40",241,0,0
"42052","42052_2016-08-04","F","Dis32",1004,33,33.01,"total_words_eng",582,"single","TotalNW_Dom","bilingual",66,34,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",409,173,54,2016-08-04,1,FALSE,1,16,"y",34,"60_40",241,0,0
"42052","42052_2016-08-04","F","Dis32",1004,33,33.01,"total_words_fre",463,"single","TotalNW_NonDom","bilingual",66,34,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",409,173,54,2016-08-04,1,FALSE,1,16,"y",34,"60_40",241,0,0
"7918","7918_2016-08-13","M","CrossPrime30",931,30,30.61,"word_vocab",516,"combined","word_vocab","bilingual",34,66,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",182,90,62,2016-08-13,1,FALSE,1,18,"y",34,"60_40",529,0,0
"7918","7918_2016-08-13","M","CrossPrime30",931,30,30.61,"concept_vocab",334,"combined","concept_vocab","bilingual",34,66,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",182,90,62,2016-08-13,1,FALSE,1,18,"y",34,"60_40",529,0,0
"7918","7918_2016-08-13","M","CrossPrime30",931,30,30.61,"total_words_eng",272,"single","TotalNW_NonDom","bilingual",34,66,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",182,90,62,2016-08-13,1,FALSE,1,18,"y",34,"60_40",529,0,0
"7918","7918_2016-08-13","M","CrossPrime30",931,30,30.61,"total_words_fre",244,"single","TotalNW_Dom","bilingual",34,66,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",182,90,62,2016-08-13,1,FALSE,1,18,"y",34,"60_40",529,0,0
"8069","8069_2016-09-09","F","Dis32",1010,33,33.21,"word_vocab",610,"combined","word_vocab","bilingual",26,74,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",102,7,399,2016-09-09,1,FALSE,1,16,"y",26,"70_30",479,0,0
"8069","8069_2016-09-09","F","Dis32",1010,33,33.21,"concept_vocab",508,"combined","concept_vocab","bilingual",26,74,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",102,7,399,2016-09-09,1,FALSE,1,16,"y",26,"70_30",479,0,0
"8069","8069_2016-09-09","F","Dis32",1010,33,33.21,"total_words_eng",109,"single","TotalNW_NonDom","bilingual",26,74,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",102,7,399,2016-09-09,1,FALSE,1,16,"y",26,"70_30",479,0,0
"8069","8069_2016-09-09","F","Dis32",1010,33,33.21,"total_words_fre",501,"single","TotalNW_Dom","bilingual",26,74,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",102,7,399,2016-09-09,1,FALSE,1,16,"y",26,"70_30",479,0,0
"8181","8181_2016-09-10","M","Dis32",988,32,32.48,"word_vocab",957,"combined","word_vocab","bilingual",63,37,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",281,371,24,2016-09-10,1,FALSE,1,12,"y",37,"60_40",543,0,0
"8181","8181_2016-09-10","M","Dis32",988,32,32.48,"concept_vocab",676,"combined","concept_vocab","bilingual",63,37,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",281,371,24,2016-09-10,1,FALSE,1,12,"y",37,"60_40",543,0,0
